id ,review,address,,
80575,We hiked the trail at Seogwipo Recreation Area.   The cost is 1.00 US per person and 2.00 per car.The trails are very well marked in english with plenty of stopping stops along the way.   There are also a number of bathroom faculties along the way.   be sure to get the trail map when paying admission.,제주 제주시 1100로 2070-61,,
80576,"Great view, average difficulty hike.Be prepared and do your research before hiking will make everything go a lot more smoothly.",제주 제주시 1100로 2070-61,,
80577,Super great!! It was a really fantastic climbing for me! It takes so much time and makes you tired but it is great enough!,제주 제주시 1100로 2070-61,,
80578,"We made a side trip to this attraction and thanks to our guide, we were able to experience a very refreshing afternoon hike and enjoy the beautiful colors of autumn.  There is a walking trail and it's  an easy hike even to non-hikers. It was late October when we visit and i just love the foliage in this mountain.",제주 제주시 1100로 2070-61,,
80579,Breathtaking view of the surrounding landscape. A good way to discover by walking at leisure. There is so much to enjoy what the nature can offer right in front of you. The place is well kept and it deserve the UNESCO world heritage site. A must in your itinerary to Jeju. Only regret - could not climb as high to see the the peak of Halla due to time constraint.,제주 제주시 1100로 2070-61,,
80580,"I visited this place because of friends' recommendation. In the end, I was glad that I made it. It took me 3.5 hours for the whole trip. During this trip, I met a few friendly Korean people, which gave me a great company. there are lots of birds and greens along the away.In the summer, pls put sunscreen on your skin before/during the trip. Otherwise, you will get sunburn easily.",제주 제주시 1100로 2070-61,,
80581,"Beautiful, serene and breathtaking views. A mid-level challenge to hike up and carrying extra water was mandatory in the heat. It is the highest peak in South Korea and the geographical centre of Jeju. A most worthwhile wander.",제주 제주시 1100로 2070-61,,
80582,"Only managed to do the shortest of 6 trails. Despite the rain, the view from the top of the Eoseungsaengak Trail (1.3km of upward climb) to the summit of Eoseungsaengak (an oreum) was wonderful once the rain clouds cleared. Worth the effort!",제주 제주시 1100로 2070-61,,
80583,Took me 11 hrs to complete as I am a amateur. It is important to start in the early morning. Advice to take the seongpanak as it is easier for beginner.,제주 제주시 1100로 2070-61,,
80584,Make sure you take time to see the mountain when you go to Jeju! You can't go wrong heading there to get great views of the Island.,제주 제주시 1100로 2070-61,,
80585,"Great natural parc. We've done the trek suggested by the lonely planet guidebook. Going up from eorimok and down yeongsil (which is really breathtaking). It was a little hard, but we succeed though we aren't particulary trained, thank to the stairs and timberworks all along the path.",제주 제주시 1100로 2070-61,,
80586,"Should be rather pretty when all leaves turned brown and golden. However, colors had just started to change slowly at the end of Oct.",제주 제주시 1100로 2070-61,,
80587,Be prepared to climb flights and flights of narrow stairs to get up to the top of this mountain (felt like a 40min walk up and a 30min walk down). It was really windy when we reached the top and very crowded with tourists.,제주 제주시 1100로 2070-61,,
80588,This is the first thing you should do if you visit Jeju. The tallest mountain in South Korea and you shouldn't miss it. Climb to the top if you can for awesome views of Jeju and its surrounding oreums. Locals recommend winter and spring but autumn is beautiful too especially along the Gwaneumsa trail.,제주 제주시 1100로 2070-61,,
80589,"I like that you can kind of 'customize' a trail to suit your time, difficulty and type of view you want. Views of the peak are spectacular with it's craggy face and the raised wooden trails make walking a breeze. There are fresh natural-water springs along the way, so drinking water is in good supply.",제주 제주시 1100로 2070-61,,
80590,Hiked to the very top and back for 12 crazy hours. Incredible experience!!,제주 제주시 1100로 2070-61,,
80591,"Beautiful views from Hallasan. The climb up was temporarily marred by rain, but we continued up with an umbrella. Quite a work-out, but worth the effort at the top. Beautiful!",제주 제주시 1100로 2070-61,,
80592,"Whenever i visited Jeju island alone, i climbed the mountain. I already visited Jeju  more than 10 times, climb the Halla mountain is still a speical event 'cause i could meet nature itself",제주 제주시 1100로 2070-61,,
80723,"In April, watch the weather. Aim to get to the trail head around 7 to 8am. Make sure you wear good hiking shoes it is rocky in most parts even though there are stretches of boarding. It is windy up top so you might not stay atvthe summit for more than 30 mins but the views are breathtaking. This is not a boring hike as some may say. It is a classic in these parts",제주 제주시 1100로 2070-61,,
80726,"We selected yeongsil trail since we rarely hike in own country and it is recommended for beginner. We started our hike at 9:30am and it took us 3 hours to reach the shelter while 2 hours to come down. We used back same route to come down since we drove there. The cup noodle shop was closed when we reached the shelter, grateful we brought some biscuit and roti else we will starving after long hike hours. We didn t expect still having ice on mountain since it is turning spring. This get bit challenging especially to me as my shoes a bit tough to walk on the ice. But luckily a korean lady offered her stick to me and hold my hand to cross the ice path. It really make a different with the stick support. It is really recommended to get prepare self well with good hiking shoes, enough water and food.",제주 제주시 1100로 2070-61,,
80727,"Just did the hike on 30 March.Trail: seongpanak up and gwaneumsa down. Goes to summit. (highly recommend to do this trail Cos going up by gweumusa is really steep though the view is nicer for gweumusa) Time taken: 4.5hrs up and 4hrs down (please go early and check the time that you need the reach the shelter and summit by.  Think should be by 1230 reach shelter and by 2 to leave summit) Weather: good.  Cold in the morning but as you hike,  you will perspire and definitely need minimum sweaters. I was only wearing teeshirt and windbreaker. In the end only tee-shirt cos it's getting warmer and you climb and when the sun is out. Need crampons?  Yes!!! It helped alot especially at the icy areas both going up and down. Not too sure where you can buy it but I managed to rent it from my hostel. Though I did see people without it,  and they did just fine.  I was wearing track shoes kind. So crampons helped alot!  How to get there: I went there from Jeju city and took bus 281 from bus terminal to seongpanak bus stop. Coming back from gwaneumsa trail: took bus 475 back to jeju  national university and change bus 360 to Jeju city.  Please check with bus driver or use kakao map/bus to help as Google Map doesn't seem to help much with he routes. Bus 475 have some timings going back. You can always find out from the visitors center at the gweumusa base. It is situated at the left side as you make your way down passing through the car park.  Shelters and food: not sure if I did miss it..  But I didn't see any food vendors, drinks stall as I hiked up and down. So I was really thirsty as the end of the trail. There's a small restaurant and a convenience store at gwaneumsa trail end. So please bring ALOT of water like at least 1.5L. Bring along food to eat up there and also plastic bag to put your trash and there are no rubbish bins around.",제주 제주시 1100로 2070-61,,
80730,"We went to Eorimok trial thinking that we can go up with normal tracking boots. To our surprise, there was snow even though it was in the middle of spring. Due to the snow, we cannot go up the mountain without crampons. We still enjoyed ourselves at the carpark area as it was beautiful.",제주 제주시 1100로 2070-61,,
80733,Love the amenities at the place. Clean and functional. The view is breathtaking and there is ample area for picture taking etc. before the serious business of hiking.Make sure wear and bring proper gear and supplies as there are limited item at the sole shop at the base.,제주 제주시 1100로 2070-61,,
80734,"I was hesitating to climb the mountain in the winter, but it is definitely a must do! It was so amazing with the snow. The path itself was 'easy' to walk and to follow. Tip: buy crampons at the start of the trail (12,000 krw (I think) for the cheap ones).",제주 제주시 1100로 2070-61,,
80739,"I woke up really early to get ready for this hike. I took the first bus 281 from the old bus terminal in Seogwipo leaving at 6am. We arrived at Seongpanak trail entrance about half an hour later. I did this trail mid January and you need crampon for this. Personally, I don t like slippery surface so crampons really give me the confidence. But I saw people on the hike didn t have crampons. Some other people hiked in their running shoes. Snow was thick but you basically walked on top so I guess You don t necessarily need hiking boots. Unless you go off trail, the snow will be knee deep. It was such a nice feeling to see everybody get up and early to start the hike when it s still dark out. The hike up was not very challenging and it took me about 4.5 hours. I m an extremely slow walker. Keep in mind that there is cut off time. If you start too late and couldn t get up to the last shelter on Seongpanak trail before 12pm, you are not allowed to go to the summit. The view at the top was so beautiful. It was very windy though. I took Gwaneumsa trail down since I wanted to change views. That was challenging. My knees hurt so bad even though I already wore knee braces. It s shorter than Seongpanak trail but it took me almost the same amount of time. There was one part quite steep and I didn t notice the rope which you can hold on to, I slid down and broke my trekking pole. Apart from being slippery, the trail is quite rocky and by the end of the day, after a beautiful sunny day, the snow started melting and made the trail very slushy. There was time I almost gave up, my whole body hurt and I started to get blister on my toes. When I got to the entrance of the trail, I took bus 475 for 10 mins to a university entrance station then changed to bus 281 to go back to Seogwipo. I guess you can take 281 directly from Gwaneumsa to Seogwipo but I didn t know where it was so I followed the crowd. I totally recommend this hike.",제주 제주시 1100로 2070-61,,
80741,"The road brings you to an altitude of 1100 m close to e Mt. Hallasan which with 1900 m is the highest mountain in South Korea. They have built a walk with wooden planks that brings you to nice trees without getting wet feet. The walk takes about one hour when taking Pictures, if you rush it is only 20 minutes.",제주 제주시 1100로 2070-61,,
80743,"I am thinking of driving up the mountain, where would be a good pit-stop to enjoy some view with snow?",제주 제주시 1100로 2070-61,,
80757,"For 1st time hikers climbing Mount Hallasan, take note of the different hike trails AND the closing time for each trail. This is especially if you drove on your own and parked at 1 of the 5 (one of the locals told me there are 5 different car parks at different foot of the mountain)If you are climbing Mt Hallasan to reach Baengnokdam (the crater top), do not take the Eorimok trail as it does not lead there. I made the 1st mistake taking this trail and the trail ended 3 quarters way up the mountain and you only get to see the side of the mountain top. I made the 2nd mistake not watching my time and could not descend Hallasan from the trail (Eorimok) where I came as apparently it closes at 2pm, and there was a park warden stopping me from taking the trail back and kept ushering me to take the other way (towards Donnaeko trail) to descend. The descend took 4 hours and the trail was treacherously full of rocks. You could tell that it was a trail less taken as there were over-grown bushes covering parts of the trail. Your only guidance of where to go was a      thin cord string tied from tree to tree and red strips of cloth tied on the string. If you weren't too careful and lost sight of the guiding string, you may actually go off tangent of the trail. There are no lights, very few signage and are all in Korean, so if you are like me with no understanding of Korean, good luck. And that wasn't the end. Donnaeko trail actually ends up at Donnaeko cemetery. So when I got to the foot of Hallasan, it was pitch dark (6pm+ and no street lamps), by myself, and I had to walk for 1 hour through the cemetery to get to Donnaeko car park (which was 30 mins driving distance away from Eorimok car park where my car was T-T).",제주 제주시 1100로 2070-61,,
80760,"The mountain is extremely busy with tons of people and older koreans are not always very friendly toward foreigners, but the rude people are exceptions. In general the hike is wonderful, just very long. There is beautiful scenery and forests to enjoy. Take a jacket for the top as its cold and start early.",제주 제주시 1100로 2070-61,,
80764,"We travelled from Seogwipo by bus to Jungmun Elementary school.  Thereafter, we were supposed to hop on another bus to the stop nearest to the entrance of Yeongsil Trail.  However, we did not read the bus schedule careful enough to notice the change in the schedule during winter.  The bus starts later and ends earlier during winter.  We ended sharing a cab with the other 2 tourists who happened to be there earlier than us and were heading to the same destination.  The guy who mended the convenient store near the bus stop was so nice that he helped us to call the taxi.   It was a blessing in disguise since the taxi actually sent us right to the door step of the Yeongsil Trail entrance in which otherwise, we would have to walk up for about 2 km to the starting point of the trail.  Should you travel with baggage, the park office (which I guess so) can keep them for you.  I m not sure of the storage capacity or if lockers are available, or this is just an additional service provided for those who happen to travel there with their baggage.It took us slightly more than 3 hours to hike up to Witsoreum Shelter since we re quite slow and took plenty of photos.  The Koreans took 2 hours only.  The wind was very strong, so do take care of your scarf or anything which is light.  Witsoreum Shelter is where you can opt to go back down with the same trail or by another trail, Eurimok Trail.  However, the other trail was closed on that day.There s a canteen and restrooms at Witsoreum Shelter.  The canteen sells instant noodle and simple snacks.  After eating and disposing the residue of the noodle, you have to bring the trash back for disposal.  Plastic bag for keeping your trash is provided but I find it rather thin.  However, we brought some plastic bag along with us for this purpose as well since we had some snacks while hiking up.The fog was building up when we left at about 1:10 am.  It took us about an hour and 40 minutes to descend.  Overall, this was a good experience.  We were just on time to catch the last bus back to Jungmun Elementrary school (if I recall this destination correctly).",제주 제주시 1100로 2070-61,,
80766,"Mt Halla is known as Korea's jewel. It is its highest peak. And well worth the trip to Jeju. We left Seagwipo very early (around 7 am) and took bus 182 (181 also goes there) to Seongpanak because we wanted to climb up to the peak. We got to the mountain around 7:45 and started the hike. The weather was super nice when we left, and we planned it that way, because we wanted to at least get some nice views of the city, and while at the summit. This is a long day of hiking, so be prepared. Bring snacks (and a trash bag, because you have to carry everything back down), and water. There are 2 checkpoints along the way that have bathrooms. The last checkpoint sells ramen for about 1500w with hot water. This is the checkpoint you have to get to before 12:30. We made it there around 11, and up to the summit before noon On the Seongpanak trail, there is also a lake with an observatory that's worth the detour.The last part of the hike up to the summit is pretty steep and rocky, so watch your footing, especially because you might be tired from walking up. Wear adequate footwear, make sure they are sturdy and comfy!Unfortunately, we didn't get that lucky with the weather as it because overcast as we were getting up there. I guess it really depends on your luck (the next day, it was super clear! Damn you Mt Halla!!) hahaha.We took the same trail down (from the summit, there is another trail, but no buses stop there. And this is where your comfy shoes are a must. The hike up was not bad, but the hike down, was torture! Our feet kept hitting the front of our hiking shoes, so we were bruised and hurt by the time the hike was done. We were also sore for the next 2 days (and we're pretty sporty, but we rarely walk for 8 hours) Overall, it's a great hike. The trail up is covered by trees, so it is cooler than it seems, but there are still some great views, especially with the fall foliage. We'd be surprised at the range of people walking the trail, old and young love to hike up this trail, and we understand why!",제주 제주시 1100로 2070-61,,
80770,"If you live on Jeju you have to do it at least once. I'm from the West where the mountains are huge so, when I saw Hallasan it looked like a piece of cake. How wrong I was. Mountain trails in the West take you up by switchbacks but the tail up Hallasan goes straight up  and straight down. There are no switchbacks. Only about a million steps to climb. I'm not saying that there is anything wrong with that......just be prepared. Start early and take water.When I went up I thought I was going to die. It didn't help that there was this grandpa in flip-flops who passed me on the way up and then he passed me again as I was still on my way up and he was coming down and then he passed me again going up as I was still on my way up. How embarrassing was that?????? Very embarrassing!As far as the climb went, it was great. I felt like two cent going up but once on top I felt like a million bucks. Clean air and blue sky. Views of the whole island.One good thing about going down is that it's all down hill. I do a lot of complaining about it but I've been up there five times now so  there must be something I love about it.If you do go up and you see that grandpa tell him hi from me. He passed me so many times I feel like I know him. ;)",제주 제주시 1100로 2070-61,,
80773,So we did minimum research on this thinking that the trip up would be somewhat difficult but we were way off that. We made it to the top but we had to push through it. Highly recommend bringing lots of water and snacks.,제주 제주시 1100로 2070-61,,
80774,"People who visiting Jeju island is to see its nature (except those to Casino), Hallasan is a must go to me.  Together with the family, we opted for the route of Yeongsil (shorter though not to the top and unable to see the crater), where we could easily accessed by self driving from Seogwipo city.  Along the hiking, we experienced the sub tropical environment in the bottom, then a much cooler environment after 1.5km of steep uphill.  The view is great though not fantastic, we spotted few wild deers having grass in the mountain.  The first 2-3 km was quite steep but mostly on boardwalk and constructed staircases, the last 1-2 km was rather flat.We ended in the point with toilet and food supply and then back down on the same route, due to the last section was closed.  An interesting hiking day to experience different climate, weather condition, meet locals, spot the wild animal, and do physical exercise.",제주 제주시 1100로 2070-61,,
80775,"Halla mountain can be hiked in 3-5 hours easily. I have hiked the Seongpanak Trail (on the east side)  and the Gwaneumsa Trail (on the north side). These are the two trails that go all the way up to the summit. If you are fit, these runnable, but Geaneumsa trail especially gets very steep at the end. Get to your trail of choice early to miss the crowds, and also note that the half way points of each trail close around 12 (depending on the time of year it is sometimes 12:30). Een when it is foggy it is beautiful, but, of course, it is best when you can see clearly down to the crater lake and across off of Jeju to the ocean. Pack a lunch and enjoy it on top of the mountain! (Or instant ramen is the traditional food to pack).My favorite time to go is in winter when the top of the mountain is covered in a few feet of snow! Make sure to bring crampons for your shoes (simple ones are OK, you aren't hiking K2!)",제주 제주시 1100로 2070-61,,
80781,"Disclaimer: Not a seasoned/experienced hiker. Was done on a cloudy day with a scattered drizzles.I had high expectations for the highest point in South Korea and a highly rated tourist attraction on TripAdvisor but was greatly disappointed by the experience.The reason I am giving a score of 1/5 is because there is a long hike (approximately 3-4 hours one way) with very little to see along the way, with ultimately what I would consider an ""okay"" view of a ""crater lake"" up the top. In addition, whilst walking the unpaved bits of the trail (rocks, which account for about half of the trails we walked) you will need to focus hard on walking to ensure you don't slip as it can be quite slippery. This means you don't have the luxury of looking around at the scenery/surroundings while doing the hike.It is not that the view up the top is objectively poor. It is actually decent. it is simply that the effort (3-4 hours one way) to reward (the view up top) ratio is terrible.The group of us hiked up the East trail (Seongpanak) and went down the North trail (Gwaneumsa). The hike down along the North trail provided a handful of views that were decent - better than the East trail.My experience at Mount Hallasan was preceded by Seongsan Ilchulbong the day before which to me provided a much much better experience. The hike was a lot easier and the view was much superior, offering a beautiful view of the Jeju City skyline. I personally would highly recommend Seongsan Ilchulbong over Mt Hallasan and would recommend against doing Mt Hallasan, unless you are someone that personally loves hiking as an activity anyway.Summary: Long 3-4 hour one-way hike (7-8 hours return) to the summit rewarded with a decent view, with a lot unpaved trail which can be slippery. Not good for people with bad knees, those expecting plenty of beautiful views, and those wanting to enjoy scenery while hiking.",제주 제주시 1100로 2070-61,,
80782,"The hiking was great.  I decided to stop and buy a few bottles of water at the last rest stop/cafeteria and quickly used them to replenish my water-backpack.  I then gave the empty bottles back, and the attendant said take your own garbage down!  The way I see it is I bought the water NOT the bottles and I was in no mood for his sarcastic rude remakes.  If you are selling food and water THEY not ME should have a garbage disposal system, even if it costs customers a bit more money.  I found they were very selfish and demining to me, and I would not recommend buying anything from them.   They only are encouraging people to pollute and dispose of there trash  along the trail.  As for me, I hid my trash in front of their exit door to prove a point.",제주 제주시 1100로 2070-61,,
80785,"My family with two boys 10 & 12 hiked up the Yeongsil trail to Witseoreum and back down by visitor center near Eoseungsaengak trail. We made a mistake of getting dropped off at the ticketing office by Yeongsil trail and not at the entrance of the trailhead.  It added another hour to 4 hour hike. But the walk was nice nevertheless and we saw a snake and a giant snail to compensate for it.         Trails were very well maintained and clean. But be prepared for ankle twisters and knee pains. I sure wished I had my walking sticks with me. I had to drink some Hite(Korean pale beer) afterward to relieve some pain on my knees. My two boys had no problem for them being young and all.  A little one did the whole trail on sandals but I don't recommend it as there are sections of trails made up with volcanic rocks. One wrong fall and one can easily get a nasty scrape.  Oh yeah, don't forget to bring, snacks, bug repellent, bandaids, medical tapes for your toes and heels.          I enjoyed the cupnoodle at the Witsoreum.  It was only $1.50. I think coffee was $0.50 or 0.60. There are few other snacks offered at incredibly low price considering the location. They give you a plastic bag to carry all our garbage down the mountain.         One thing I really love about this place is the variety of landscapes. It felt like going to several different national parks at once.         Few things...there are no bathrooms between trailheads and Witsoreum.  Be sure to use airgun a the trailheads to blow away the ticks and other insects off your body and clothes.",제주 제주시 1100로 2070-61,,
80786,"I chose Seongpanak as the starting point from 7am, I managed to arrive the top before noon. I took Gwaneumsa to go down. This track is difficult than previous one but the view is beautiful. Make sure to bring lots of water and your own food.",제주 제주시 1100로 2070-61,,
80788,"My husband loves hiking and the great outdoors. Me? Not so much, but when he told me about the opportunity to climb a very old volcano in a day, I couldn't say no. We chose to do the Gwaneusma trail (8.7kms one way) which is considered steeper of the 2 trails (that reach the summit). I was initially worried that I wouldn't make it to the top because of my poor fitness level, but we did it with zero meltdowns from me. For those who are concerned about the difficulty, ask yourself if you can climb stairs for about 2-3 hours continuously. It was definitely a challenge but I've come to love the mindfulness that comes with hiking. Although, my muscles screamed on the way up, I found it easier to climb up than climb down. The reason for this was because a lot of the path is lined with uneven rocks, so you have to have pretty strong ankles and good foot placement. I managed to roll my ankle 2kms into the descent. Fortunately, I could still walk on it (just!) and we made the very slow climb down. We watched as many people just seemed to fly past with their walking sticks and strong ankles (I'm so jealous!). Moral of the story is, it's a wonderful hike, but be careful!!",제주 제주시 1100로 2070-61,,
80789,"We had quite an adventure that could have ended disastrously for us but for the amazing kindness of a family that stopped to help us and the team of park rangers who helped us down and refused to take a penny from us. The trail we chose to climb was supposed to be the easiest route up to the crater lake and indeed, the trail was well laid. The different parts of the trail were graded based on steepness of the gradient. There were rails on either side most of the way and steps as well. The toughest part of the trail for us were 2 boulder fields that we had to cross. My husband got careless when we got to the easiest part of the trail, slipped & twisted his ankle. Unfortunately, this was close to the end of the trail, less than 1 km from the crater lake. We had to turn back and our daughter tried to help him get back down - another 2 hours when one is fit! It was soon evident that we needed help & soon. The sun would set in another hour, we had forgotten to pack food or water, warm clothes. All along the trail our signs with emergency phone number & a number to indicate location. But we had not coverage & knew no Korean to communicate. Just as we had begun to despair, a party of 3 ladies, a father & a daughter stopped to help us. The 3 ladies told us that they would alert the rangers when they got down. The father & daughter stayed with us, helped my husband lie down on a mat they had brought, elevated his foot, called the emergency number. I had some alleve with me & they gave us some water. The rest & the alleve brought down the swelling some & they helped us proceed   a little more down the mountain till the park rangers (a team of 5) met us. The park rangers iced my husband's foot, sprayed pain medicine and bandaged it. A pair of them supported him down the mountain. The father and daughter stayed with us & climbed down with us. We could not have managed without these incredibly generous, compassionate people. The park rangers would not accept any compensation. They told us 'it is our job'. Regarding the trail itself, the route is absolutely stunning beautiful - rhododendrons were in bloom, one could see virtually the whole of Jeju island and the small islands beyond. Well laid out & marked trail with railings & emergency signs, warning signs everywhere. Our accident was due to our own carelessness.",제주 제주시 1100로 2070-61,,
80796,"This is a very well maintained mountain park as expected of any Unesco World Heritage site. My wife and I visited on a Monday and it was packed with people. We climbed up from Yeongsil and climbed down to Eorimok. It's impossible to lose your way. The hike is moderate and you don't have to be very fit to do it. Trainers or tennis shoes are adequate in May. You can do it at a leisurely pace or try to break a speed record. Hot noodles is available at the top (this is not the summit trail) or you can pack your own lunch and there are also a couple of water stations along the way on the Eorimok trail. The view from around the top is expansive but hardly breathtaking. Overall it's a pleasant and enjoyable hike.If you park at Yeongsil and return at Eorimok or vice versa, you can take a taxi back to your car for 20,000 wons.",제주 제주시 1100로 2070-61,,
80797,"Don't forget to drive past the ticket booths to the real start of the trail, we some some poor gits having to hike up the twisty road which takes 5 - 10 minutes in a car.  Wear layers as it gets cool up high.  First part is through bush trail, we had a roe deer come across 10 m. away.  Then trails steepens to get to ridgeline, a little tough.  Nice views and steps on the ridge, then another transition to a boardwalk through a tundra like alpine area.  Go past WitseOreum to the 1700m. junction where there's a toilet and snack bar, hot cup noodles are the best.  You can go another 2 km closer to the crater but why bother? Pack out your garbage.  The man made plank trail is kind of artificial but keeps the humans on a defined path and generally keeps them out of trouble, all in all a good way to get the masses of all ages into the outdoors.",제주 제주시 1100로 2070-61,,
80798,"We stayed at Seowipo, near to the seogwipo-si (former) intercity bus terminal as we knew that we needed to take an early bus to Hallasan. We noted that we needed to reach a certain point on Hallasan by 12.30pm as they would not allow people to continue to hike up after 12.30pm due to foreseen danger. We took bus 782 at 6.00am sharp from seogwipo-si (former) intercity bus terminal and alight at Seongpanak bus stop to start our hike at Hallasan. There was a TV screen at the front of the bus that will flash and announce the current and coming stop in english clearly.  The ride took about 30 minutes. The cost of the ride was less than 2000won and the bus driver could provide change if needed. We alighted at Seongpanak bus stop on the side with a hiking track. That track was not the track up to Hallasan. We needed to cross to the opposite side and pass the souvenir and rest stop place to the correct Hallasan track (free entrance). In the beginning the track was gentle and doable. We managed to spot birds and deer grazing around. However, the rest of the track up was pretty boring as there was nothing much to see. After 1-2km, the hike started to be more steep (as in more elevated with steps) as there were many rocky steps to hike up. There were two rest stops before the summit that provided fairly clean and well-maintained toilet with toilet paper. However, there would not be any tap to wash hands. Therefore, remember to buy wet wipes to clean your hands. At the second rest stop, raman, drinks and crampons were sold. Get all the supplies you need before hiking up as there is no shops at the summit. It will be good to bring tomatoes or fruit for the hike as those provide fluid as well as sugar (instead of salty food item with msg   this will make you feel sick). Anyway, you are not suppose to cook at the summit. Remember to bring trash bag to clear your trash too. From the second rest stop onwards, the steep rocky steps continued with harsher windy condition as you progress to the top. Therefore, remember to bring windbreaker and windproof pants as the wind was rather strong 1 to 2km before reaching the summit. We hike on 24 April with a summit temperature of 6 to 12 degree Celsius. We were blessed as there were no rain snow during the hike. The 1 to 2km up the summit consist of wooden steps that I found difficulty tracking up due to the wind and my lack of motivation (as I kept on looking at the summit and felt that it was so far away). Therefore, it would be better to just look at the steps in front of you and conquer those instead. When we finally reach the summit, we had a view of Baengnokdam crater and the surroundings. I was feeling nausea partly due to the fatigue as I did not exercise for 2 month prior to this hike. However, we managed to hike up to the summit in 3.5 hours. The wind continued to be harsh on us. Therefore we stayed for 15 minutes and decide to just hike down. Take pics even if you feel unwell. You will feel better as you ascend down. We hike down from the other hard track, the Gwaneumsa Trail although I was super tired. I did not regret that choice as it was much more scenic in comparison with the Seongpanak track. I thought that descending would not be a toll on me but I was wrong. As the track consist of many rocky steps, it was hard on my knees and I had to work on my balance too. The ajumma (they were over 50 years old) were able to hike way faster than me (in my early thirties). There was one rest stop only and we stop for the toilet. It was again clean with toilet paper provided. Generally, it was a descending hike with minimal ascending (with only a few flights of stairs up). We took 4.30 hours to hike down and I was totally shacked. The rest area at the bottom was also much more beautiful as compared to the Seongpanak rest stop. We wanted to take a bus back but we were told that there were no buses on Monday. There were buses back to Jeju city on other day from Gwaneumsa. (we noted that one of the bus come around 4pm towards Jeju city). We took a cab back to Jeju Dongmun Traditional Market for 20, 000 won. From the traditional market, we took a taxi for 3200 won to the bus terminal (bought bus ticket from the counter) to take bus 781 back to seogwipo-si (former) intercity bus terminal (the journey was more than 1.5 hours).Personally, I find the hike difficult and I would suggest some stamina training to enjoy the hike better. I would suggest to hike when there is good weather as I find the hike difficult even in good weather (due to the rocky steps). Having said these, I would still recommend the hike as I love the challenge.",제주 제주시 1100로 2070-61,,
80800,"Took around 6 hours up and 4-5hours down the volcano. Really pretty with all the snow around, but on the way down snow started to melt and the ground is slightly muddy. traveled there in the winter period from December to January. You should go and reserve an entire day for this winter hike!If you choose not to climb to the peak, at around half way mark there is a crater which is around 3 hours up and another 3 hours down. The crater is filled with water but is frozen in winter. But i would recommend heading to the peak for the best views! There is a rest station at 2/3 hours mark with toliets and 2nd rest station at the 4/5hours mark near to summit. The 2nd rest station has a small shop that sells coffee, instant noodles, gloves, small tidbits. But best if you bring along some gimbap along to fill your stomach.",제주 제주시 1100로 2070-61,,
80803,"Hallasan is the tallest mountain in South Korea and even though I was not in the best shape .. i had to do it!  In preparation i got two bottles of small water, some snacks, and the clampers for the shoe.  There is a store beneath the mountain if you forget anything .. like a hiking stick or rain jacket on a rainy day.I started at 830 am because you need to get to a certain point before 12:30 pm during spring or you're prevented by the park rangers from going to the top.The last stretch was pretty painful as was the last stretch going down the mountain.On a cloudy / rainy day, there is nothing to see up top.  However, I did get a nice sense of accomplishment :)",제주 제주시 1100로 2070-61,,
80809,"I hiked Mount Halla in mid-March 2017 with my wife. We hiked up on the Yeongsil Trail and hiked down on the Eorimok Trail. The whole hike was roughly 5 hours excluding lunch break. It was quite tough but enjoyable. The view was great from the top. Some parts of the Eorimok trail was slippery because of the snow there. We brought our own lunch because we read that the only dish sold at the top is cup noodle (this is correct!).Distances from the bus stops to the trail entrances were quite far and the signs were not clear or even non-existent. The lady at the information counter was unable to speak English although she tried her best to help us locate the bus stop.There was no garbage bin anywhere in the area. If I understand the signs correctly, we are expected to bring back all garbage.",제주 제주시 1100로 2070-61,,
80816,Halla-san is the highest mountain in South Korea and the middle of Jeju Island.  There are two trails that go to the summit of the mountain.  There are a few other trails on Halla-san but they don't go to the top.  It is about 9KM from one side of the mountain to the top and about 10 KM on the other trail to the top.  There are water sources on the mountain so you don't need to carry much drinking water.  It took me between 2 to 2.5 hours to reach the summit and about the same time to go back to where I had parked my car.  The trail is fairly rocky and vertical.  On a clear day you can see all of Jeju Island and the sea below from the summit.  There is also a small pond in the middle of the summit of the dormant volcano that is Halla-san.,제주 제주시 1100로 2070-61,,
80820,"We hiked the Eorimok (up) and Yeongsil (down) trails. *If you're hiking in winter, you definitely need crampons.*These trails were stunning. On the Eorimok, we experienced surreal forest setting shrouded in misty clouds and stunning landscapes. At the top of the trail, there's a great place to snag some cup Ramen and Choco-pies. Bring a few cheons and you'll be fine. Two-thirds of this trail was in the forest and the last third was along a large plain created by a lava field. Expect to be amazed by vast skies.The Yeongsil trail was just as satisfying. There are sheer drops and exposed cliff faces. Most of this trail was composed of wooden stairs. If you're planning to bus in and out, make sure you start early. The buses fill up fast and the last bus back to Jeju-si from Yeongsil runs at 16:15 during the winter (until March). Also, if you're not exhausted, the walk to the bus stop from the trail is not too far (maybe 2km at max). Don't waste you money on shuttle service.",제주 제주시 1100로 2070-61,,
80822,"The highlight of my visit to Jeju was reaching the Baengnokdam - the crater lake at the summit of Hallasan. The trail is superb with great views and different landscapes. The trail has 8.7km (one way to the summit) and one has to reach a check point that is 3km from the summit by 12pm, hence plan accordingly. During the winter I highly recommend good boots, crampons and sticks as from certain point it gets snowy and icy.It is a long and exhausting day, but completely worth it!",제주 제주시 1100로 2070-61,,
